Zip Code,City
13037,STAVSNÄS
13040,DJURHAMN
11500,STOCKHOLM
13044,HARÖ
13061,HÅRSFJÄRDEN
13105,NACKA
13108,NACKA
13122,NACKA
13127,NACKA STRAND
13131,NACKA
13134,NACKA
13136,NACKA
18766,TÄBY
13188,STOCKHOLM
11584,STOCKHOLM
13192,NACKA
13205,SALTSJÖ-BOO
13223,SALTSJÖ-BOO
13230,SALTSJÖ-BOO
13234,SALTSJÖ-BOO
13237,SALTSJÖ-BOO
13240,SALTSJÖ-BOO
13244,SALTSJÖ-BOO
13249,SALTSJÖ-BOO
13281,SALTSJÖ-BOO
13302,SALTSJÖBADEN
11650,STOCKHOLM
11653,STOCKHOLM
11659,STOCKHOLM
13321,SALTSJÖBADEN
13333,SALTSJÖBADEN
13337,SALTSJÖBADEN
13339,SALTSJÖBADEN
13341,SALTSJÖBADEN
11700,STOCKHOLM
11721,STOCKHOLM
11725,STOCKHOLM
13344,SALTSJÖBADEN
13349,SALTSJÖBADEN
13381,SALTSJÖBADEN
13383,SALTSJÖBADEN
11747,STOCKHOLM
13406,INGARÖ
13407,INGARÖ
13420,GUSTAVSBERG
13422,GUSTAVSBERG
13423,GUSTAVSBERG
13426,GUSTAVSBERG
13427,GUSTAVSBERG
13429,GUSTAVSBERG

